migration_speed,adhesion_force_other,adhesion_force_pmec_multiple,internal_force,repeat,type,average_speed_x,average_speed_total
0.1,0.005,1.5,0.1,0,PMEC,0.014151301105651406,0.06944098658411128
0.1,0.005,1.5,0.1,0,VM,0.0,0.0
0.1,0.005,1.5,0.1,0,Other,0.004994601518023536,0.06949109325703284
0.1,0.005,1.5,0.1,1,PMEC,0.014921540954432324,0.06952076559438027
0.1,0.005,1.5,0.1,1,VM,0.0,0.0
0.1,0.005,1.5,0.1,1,Other,0.004617888796873852,0.06955052026620014
0.1,0.005,1.5,0.1,2,PMEC,0.014078172673901865,0.06948476157400804
0.1,0.005,1.5,0.1,2,VM,0.0,0.0
0.1,0.005,1.5,0.1,2,Other,0.00479430339648302,0.0695910565348282
0.1,0.005,2,0.001,0,PMEC,0.04899225860427012,0.050847613235397375
0.1,0.005,2,0.001,0,VM,0.0,0.0
0.1,0.005,2,0.001,0,Other,0.03641372750910251,0.03808885066778984
0.1,0.005,2,0.001,1,PMEC,0.05045001078159293,0.05272351684002511
0.1,0.005,2,0.001,1,VM,0.0,0.0
0.1,0.005,2,0.001,1,Other,0.03682015597676296,0.03849486672841737
0.1,0.005,2,0.001,2,PMEC,0.05010584772522956,0.05244151209491833
0.1,0.005,2,0.001,2,VM,0.0,0.0
0.1,0.005,2,0.001,2,Other,0.03693610237658465,0.03869421928548075
0.1,0.005,2,0.005,0,PMEC,0.05003062448131525,0.05264815278562015
0.1,0.005,2,0.005,0,VM,0.0,0.0
0.1,0.005,2,0.005,0,Other,0.02913478677668099,0.03352821158278779
0.1,0.005,2,0.005,1,PMEC,0.04851818710372318,0.05145426638946431
0.1,0.005,2,0.005,1,VM,0.0,0.0
0.1,0.005,2,0.005,1,Other,0.029943447703496988,0.03415054993695097
0.1,0.005,2,0.005,2,PMEC,0.04980406074373126,0.05281011461374313
0.1,0.005,2,0.005,2,VM,0.0,0.0
0.1,0.005,2,0.005,2,Other,0.030080953415160965,0.0342806194166099
0.1,0.005,2,0.01,0,PMEC,0.050166827668935654,0.05399522869558561
0.1,0.005,2,0.01,0,VM,0.0,0.0
0.1,0.005,2,0.01,0,Other,0.020474708398699762,0.03252027587298885
0.1,0.005,2,0.01,1,PMEC,0.04773790529177622,0.052480845193279425
0.1,0.005,2,0.01,1,VM,0.0,0.0
0.1,0.005,2,0.01,1,Other,0.021509642551112998,0.03301053374364938
0.1,0.005,2,0.01,2,PMEC,0.04887005684317927,0.052671793758518506
0.1,0.005,2,0.01,2,VM,0.0,0.0
0.1,0.005,2,0.01,2,Other,0.0224729154449354,0.033047046534151726
0.1,0.005,2,0.05,0,PMEC,0.02623397540133377,0.05089344573637472
0.1,0.005,2,0.05,0,VM,0.0,0.0
0.1,0.005,2,0.05,0,Other,0.006027280750396888,0.04616160413030262
0.1,0.005,2,0.05,1,PMEC,0.023546508356875197,0.05031491650491638
0.1,0.005,2,0.05,1,VM,0.0,0.0
0.1,0.005,2,0.05,1,Other,0.006621109784221517,0.04632367053346903
0.1,0.005,2,0.05,2,PMEC,0.024248650330044266,0.05070957945086805
0.1,0.005,2,0.05,2,VM,0.0,0.0
0.1,0.005,2,0.05,2,Other,0.00618362557483932,0.04631240412173508
0.1,0.005,2,0.1,0,PMEC,0.012403776538178542,0.06954133451278531
0.1,0.005,2,0.1,0,VM,0.0,0.0
0.1,0.005,2,0.1,0,Other,0.00479385842423906,0.06986325304437697
0.1,0.005,2,0.1,1,PMEC,0.012750126471199,0.0697129656780291
0.1,0.005,2,0.1,1,VM,0.0,0.0
0.1,0.005,2,0.1,1,Other,0.005001342396338416,0.06958265297086
0.1,0.005,2,0.1,2,PMEC,0.009836057170832918,0.08448186317494485
0.1,0.005,2,0.1,2,VM,0.0,0.0
0.1,0.005,2,0.1,2,Other,0.006475813140701835,0.08950449069105003
0.1,0.01,0.75,0.001,0,PMEC,0.05120781249766081,0.052564399111420024
0.1,0.01,0.75,0.001,0,VM,0.0,0.0
0.1,0.01,0.75,0.001,0,Other,0.03725074443048659,0.0387013336339771
0.1,0.01,0.75,0.001,1,PMEC,0.05247524131890407,0.05378515775483726
0.1,0.01,0.75,0.001,1,VM,0.0,0.0
0.1,0.01,0.75,0.001,1,Other,0.03793963599993587,0.03929338056065275
0.1,0.01,0.75,0.001,2,PMEC,0.05306927568128915,0.05435917230592689
0.1,0.01,0.75,0.001,2,VM,0.0,0.0
0.1,0.01,0.75,0.001,2,Other,0.039049921513940475,0.040280960312948984
0.1,0.01,0.75,0.005,0,PMEC,0.0524122589859087,0.054259951184853224
0.1,0.01,0.75,0.005,0,VM,0.0,0.0
0.1,0.01,0.75,0.005,0,Other,0.030453046271804937,0.034276888746394674
0.1,0.01,0.75,0.005,1,PMEC,0.05035914260291784,0.05252657527241584
0.1,0.01,0.75,0.005,1,VM,0.0,0.0
0.1,0.01,0.75,0.005,1,Other,0.0310363763571193,0.0345261478651298
0.1,0.01,0.75,0.005,2,PMEC,0.05216061430695648,0.05394431683289499
0.1,0.01,0.75,0.005,2,VM,0.0,0.0
0.1,0.01,0.75,0.005,2,Other,0.03118920345956251,0.03491776907061744
0.1,0.01,0.75,0.01,0,PMEC,0.052573709707884185,0.0553403221568525
0.1,0.01,0.75,0.01,0,VM,0.0,0.0
0.1,0.01,0.75,0.01,0,Other,0.022658667794665646,0.03332850588414419
0.1,0.01,0.75,0.01,1,PMEC,0.052941803490287445,0.0553881783860514
0.1,0.01,0.75,0.01,1,VM,0.0,0.0
0.1,0.01,0.75,0.01,1,Other,0.021538975002250885,0.032791209506570884
0.1,0.01,0.75,0.01,2,PMEC,0.05268104556214542,0.05535785369915954
0.1,0.01,0.75,0.01,2,VM,0.0,0.0
0.1,0.01,0.75,0.01,2,Other,0.022780788045590715,0.03318130057430313
0.1,0.01,0.75,0.05,0,PMEC,0.023192591479521227,0.0503861174854693
0.1,0.01,0.75,0.05,0,VM,0.0,0.0
0.1,0.01,0.75,0.05,0,Other,0.006563216050692697,0.04640534361802928
0.1,0.01,0.75,0.05,1,PMEC,0.026308885596295642,0.05091679105421263
0.1,0.01,0.75,0.05,1,VM,0.0,0.0
0.1,0.01,0.75,0.05,1,Other,0.006584104282468105,0.046403523740305944
0.1,0.01,0.75,0.05,2,PMEC,0.023195156744897458,0.049944616887450846
0.1,0.01,0.75,0.05,2,VM,0.0,0.0
0.1,0.01,0.75,0.05,2,Other,0.006875909717191417,0.046392691269290895
0.1,0.01,0.75,0.1,0,PMEC,0.01385786835392104,0.06923055549154512
0.1,0.01,0.75,0.1,0,VM,0.0,0.0
0.1,0.01,0.75,0.1,0,Other,0.005379215134385404,0.06970461480491916
0.1,0.01,0.75,0.1,1,PMEC,0.014453216181333781,0.06980802689995318
0.1,0.01,0.75,0.1,1,VM,0.0,0.0
0.1,0.01,0.75,0.1,1,Other,0.0053264090421538315,0.06927391252338841
0.1,0.01,0.75,0.1,2,PMEC,0.014122284328687342,0.06950092649197241
0.1,0.01,0.75,0.1,2,VM,0.0,0.0
0.1,0.01,0.75,0.1,2,Other,0.00496580216721434,0.0698089129444492
0.1,0.01,1,0.001,0,PMEC,0.050381677227662,0.05209898522113528
0.1,0.01,1,0.001,0,VM,0.0,0.0
0.1,0.01,1,0.001,0,Other,0.036472915654873886,0.03816091775690657
0.1,0.01,1,0.001,1,PMEC,0.048709362134177925,0.050794838684091494
0.1,0.01,1,0.001,1,VM,0.0,0.0
0.1,0.01,1,0.001,1,Other,0.03541972506830841,0.03729712324096181
0.1,0.01,1,0.001,2,PMEC,0.048486924960224394,0.05114407564560461
0.1,0.01,1,0.001,2,VM,0.0,0.0
0.1,0.01,1,0.001,2,Other,0.0343418842792373,0.03660758388755855
0.1,0.01,1,0.005,0,PMEC,0.049411691074279375,0.05214365346997296
0.1,0.01,1,0.005,0,VM,0.0,0.0
0.1,0.01,1,0.005,0,Other,0.03085997367119589,0.03475847026111429
0.1,0.01,1,0.005,1,PMEC,0.049086041059212916,0.051739013212695716
0.1,0.01,1,0.005,1,VM,0.0,0.0
0.1,0.01,1,0.005,1,Other,0.0300425843884129,0.03455092290608877
0.1,0.01,1,0.005,2,PMEC,0.04881884682979777,0.0514088824403713
0.1,0.01,1,0.005,2,VM,0.0,0.0
0.1,0.01,1,0.005,2,Other,0.030809310276531037,0.03487472537246303
0.1,0.01,1,0.01,0,PMEC,0.049582737977974634,0.05246814810302322
0.1,0.01,1,0.01,0,VM,0.0,0.0
0.1,0.01,1,0.01,0,Other,0.023083747176182858,0.033284262815461096
0.1,0.01,1,0.01,1,PMEC,0.04781444876871657,0.051714822412372165
0.1,0.01,1,0.01,1,VM,0.0,0.0
0.1,0.01,1,0.01,1,Other,0.021891411701012612,0.03310209932854661
0.1,0.01,1,0.01,2,PMEC,0.05188572465273442,0.05482116681353076
0.1,0.01,1,0.01,2,VM,0.0,0.0
0.1,0.01,1,0.01,2,Other,0.02237843752080907,0.03309511987945553
0.1,0.01,1,0.05,0,PMEC,0.02464230550024806,0.050518043992481894
0.1,0.01,1,0.05,0,VM,0.0,0.0
0.1,0.01,1,0.05,0,Other,0.006352655700398249,0.04630997265649857
0.1,0.01,1,0.05,1,PMEC,0.026485056511408717,0.05105746991692082
0.1,0.01,1,0.05,1,VM,0.0,0.0
0.1,0.01,1,0.05,1,Other,0.006026657421262089,0.04619834541213606
0.1,0.01,1,0.05,2,PMEC,0.025533775720910337,0.050747477966405836
0.1,0.01,1,0.05,2,VM,0.0,0.0
0.1,0.01,1,0.05,2,Other,0.006772777104385065,0.04624238673302156
0.1,0.01,1,0.1,0,PMEC,0.01474946944225512,0.06909729817746776
0.1,0.01,1,0.1,0,VM,0.0,0.0
0.1,0.01,1,0.1,0,Other,0.0044050234587950385,0.06946742913134106
0.1,0.01,1,0.1,1,PMEC,0.014497798563676762,0.06989096159729978
0.1,0.01,1,0.1,1,VM,0.0,0.0
0.1,0.01,1,0.1,1,Other,0.0046793985780503805,0.06969981487508133
0.1,0.01,1,0.1,2,PMEC,0.014166835491032963,0.0698922398703491
0.1,0.01,1,0.1,2,VM,0.0,0.0
0.1,0.01,1,0.1,2,Other,0.0049970797005891455,0.0690787381201762
0.1,0.01,1.5,0.001,0,PMEC,0.04928371797761898,0.052223172029231255
0.1,0.01,1.5,0.001,0,VM,0.0,0.0
0.1,0.01,1.5,0.001,0,Other,0.035864504166999496,0.03796610843147455
0.1,0.01,1.5,0.001,1,PMEC,0.04987903293157069,0.05273370088713922
0.1,0.01,1.5,0.001,1,VM,0.0,0.0
0.1,0.01,1.5,0.001,1,Other,0.03638992291400172,0.038496665029173434
0.1,0.01,1.5,0.001,2,PMEC,0.04845626804725313,0.05077917025390041
0.1,0.01,1.5,0.001,2,VM,0.0,0.0
0.1,0.01,1.5,0.001,2,Other,0.036516344129451844,0.038586378604085675
0.1,0.01,1.5,0.005,0,PMEC,0.04987131028452833,0.05297043992754345
0.1,0.01,1.5,0.005,0,VM,0.0,0.0
0.1,0.01,1.5,0.005,0,Other,0.031845616362576434,0.035493798060605236
0.1,0.01,1.5,0.005,1,PMEC,0.04986856789992841,0.053384590056301
0.1,0.01,1.5,0.005,1,VM,0.0,0.0
0.1,0.01,1.5,0.005,1,Other,0.029778798078265792,0.03480114584996534
0.1,0.01,1.5,0.005,2,PMEC,0.04804563147446545,0.05132442233178997
0.1,0.01,1.5,0.005,2,VM,0.0,0.0
0.1,0.01,1.5,0.005,2,Other,0.02988305374492292,0.03416977311454668
0.1,0.01,1.5,0.01,0,PMEC,0.04585852524241355,0.05090798114964779
0.1,0.01,1.5,0.01,0,VM,0.0,0.0
0.1,0.01,1.5,0.01,0,Other,0.021448052813434763,0.03283904062115619
0.1,0.01,1.5,0.01,1,PMEC,0.04519899866329426,0.050459803699056366
0.1,0.01,1.5,0.01,1,VM,0.0,0.0
0.1,0.01,1.5,0.01,1,Other,0.020869191749938953,0.03232446860083839
0.1,0.01,1.5,0.01,2,PMEC,0.044146122758810004,0.04957625635645328
0.1,0.01,1.5,0.01,2,VM,0.0,0.0
0.1,0.01,1.5,0.01,2,Other,0.019904941001720543,0.03171582822425093
0.1,0.01,1.5,0.05,0,PMEC,0.024136478671949835,0.05065497580053619
0.1,0.01,1.5,0.05,0,VM,0.0,0.0
0.1,0.01,1.5,0.05,0,Other,0.00643963607893189,0.046309234532767474
0.1,0.01,1.5,0.05,1,PMEC,0.024171834057084618,0.05062462747998311
0.1,0.01,1.5,0.05,1,VM,0.0,0.0
0.1,0.01,1.5,0.05,1,Other,0.0061734531207030645,0.04616127871837526
0.1,0.01,1.5,0.05,2,PMEC,0.02569682750852319,0.051197790636577416
0.1,0.01,1.5,0.05,2,VM,0.0,0.0
0.1,0.01,1.5,0.05,2,Other,0.006334283880988023,0.04620991545277769
0.1,0.01,1.5,0.1,0,PMEC,0.013637634662832248,0.06925961754151116
0.1,0.01,1.5,0.1,0,VM,0.0,0.0
0.1,0.01,1.5,0.1,0,Other,0.005158231218350116,0.06976783204872154
0.1,0.01,1.5,0.1,1,PMEC,0.013100423716924476,0.06884071218952062
0.1,0.01,1.5,0.1,1,VM,0.0,0.0
0.1,0.01,1.5,0.1,1,Other,0.004871132540987969,0.06946664217099188
0.1,0.01,1.5,0.1,2,PMEC,0.011444864058899478,0.08745403578707812
0.1,0.01,1.5,0.1,2,VM,0.0,0.0
0.1,0.01,1.5,0.1,2,Other,0.006823379158606791,0.09284339203398907
0.1,0.01,2,0.001,0,PMEC,0.04546998779608064,0.04901415656363524
0.1,0.01,2,0.001,0,VM,0.0,0.0
0.1,0.01,2,0.001,0,Other,0.033850879505610124,0.036829951880848096
0.1,0.01,2,0.001,1,PMEC,0.045960288639354335,0.05025139439772636
0.1,0.01,2,0.001,1,VM,0.0,0.0
0.1,0.01,2,0.001,1,Other,0.03399833977951612,0.03683825658765243
0.1,0.01,2,0.001,2,PMEC,0.045781648423493915,0.04959886652703884
0.1,0.01,2,0.001,2,VM,0.0,0.0
0.1,0.01,2,0.001,2,Other,0.033678283883842794,0.03674992187532432
0.1,0.01,2,0.005,0,PMEC,0.044472782041242866,0.04921893944201372
0.1,0.01,2,0.005,0,VM,0.0,0.0
0.1,0.01,2,0.005,0,Other,0.02812928907233004,0.033169858437657816
0.1,0.01,2,0.005,1,PMEC,0.043073797769465,0.0485551595415368
0.1,0.01,2,0.005,1,VM,0.0,0.0
0.1,0.01,2,0.005,1,Other,0.02655170283955286,0.032498401534030656
0.1,0.01,2,0.005,2,PMEC,0.0454324944921282,0.04972665102042885
0.1,0.01,2,0.005,2,VM,0.0,0.0
0.1,0.01,2,0.005,2,Other,0.028970046744323304,0.03421491367738547
0.1,0.01,2,0.01,0,PMEC,0.040599616320875526,0.04786895557585035
0.1,0.01,2,0.01,0,VM,0.0,0.0
0.1,0.01,2,0.01,0,Other,0.02304093772179583,0.03333362456964193
0.1,0.01,2,0.01,1,PMEC,0.0425882727592979,0.04930343217799283
0.1,0.01,2,0.01,1,VM,0.0,0.0
0.1,0.01,2,0.01,1,Other,0.01985536398899027,0.03261236088244959
0.1,0.01,2,0.01,2,PMEC,0.04198481725546857,0.04905515147321993
0.1,0.01,2,0.01,2,VM,0.0,0.0
0.1,0.01,2,0.01,2,Other,0.02193424065422157,0.033070889433556655
0.1,0.01,2,0.05,0,PMEC,0.022718355168654825,0.05026919239384474
0.1,0.01,2,0.05,0,VM,0.0,0.0
0.1,0.01,2,0.05,0,Other,0.0064124986379633965,0.04629050051773971
0.1,0.01,2,0.05,1,PMEC,0.025625237394214587,0.050880383374100814
0.1,0.01,2,0.05,1,VM,0.0,0.0
0.1,0.01,2,0.05,1,Other,0.0068011074660580375,0.04634162139876588
0.1,0.01,2,0.05,2,PMEC,0.023312722026846488,0.05051040753964457
0.1,0.01,2,0.05,2,VM,0.0,0.0
0.1,0.01,2,0.05,2,Other,0.006552918892420849,0.046329815657169884
0.1,0.01,2,0.1,0,PMEC,0.013750133083759618,0.06947117835689745
0.1,0.01,2,0.1,0,VM,0.0,0.0
0.1,0.01,2,0.1,0,Other,0.005305622843677919,0.06935718771561854
0.1,0.01,2,0.1,1,PMEC,0.014214406458225873,0.06983646098354623
0.1,0.01,2,0.1,1,VM,0.0,0.0
0.1,0.01,2,0.1,1,Other,0.005740273491080708,0.06923575050084975
0.1,0.01,2,0.1,2,PMEC,0.013030678927775815,0.06985436958561832
0.1,0.01,2,0.1,2,VM,0.0,0.0
0.1,0.01,2,0.1,2,Other,0.005277920703661487,0.06932855268134885
0.1,0.05,0.75,0.001,0,PMEC,0.036290246150790975,0.043973795134891136
0.1,0.05,0.75,0.001,0,VM,0.0,0.0
0.1,0.05,0.75,0.001,0,Other,0.029161316200950197,0.035472483592969346
0.1,0.05,0.75,0.001,1,PMEC,0.03957648894334138,0.04581840984984182
0.1,0.05,0.75,0.001,1,VM,0.0,0.0
0.1,0.05,0.75,0.001,1,Other,0.033192225907530154,0.03734341249352794
0.1,0.05,0.75,0.001,2,PMEC,0.03574176741214673,0.04361266257825466
0.1,0.05,0.75,0.001,2,VM,0.0,0.0
0.1,0.05,0.75,0.001,2,Other,0.03001148073751294,0.03500892901417696
0.1,0.05,0.75,0.005,0,PMEC,0.03875827038969776,0.046058040366836535
0.1,0.05,0.75,0.005,0,VM,0.0,0.0
0.1,0.05,0.75,0.005,0,Other,0.02727289963724764,0.0337702546301485
0.1,0.05,0.75,0.005,1,PMEC,0.03543224590592232,0.04453527436564221
0.1,0.05,0.75,0.005,1,VM,0.0,0.0
0.1,0.05,0.75,0.005,1,Other,0.027368807555980725,0.03457531867673567
0.1,0.05,0.75,0.005,2,PMEC,0.0346037991873283,0.04311473303283248
0.1,0.05,0.75,0.005,2,VM,0.0,0.0
0.1,0.05,0.75,0.005,2,Other,0.02791171225784946,0.03533369986081695
0.1,0.05,0.75,0.01,0,PMEC,0.03050416058476215,0.04284657845873457
0.1,0.05,0.75,0.01,0,VM,0.0,0.0
0.1,0.05,0.75,0.01,0,Other,0.02056612723479931,0.03371001206761229
0.1,0.05,0.75,0.01,1,PMEC,0.03520057244735504,0.04548282767697427
0.1,0.05,0.75,0.01,1,VM,0.0,0.0
0.1,0.05,0.75,0.01,1,Other,0.021842181129874776,0.03373976347268218
0.1,0.05,0.75,0.01,2,PMEC,0.034459429409280574,0.045004222077571716
0.1,0.05,0.75,0.01,2,VM,0.0,0.0
0.1,0.05,0.75,0.01,2,Other,0.02133885043640094,0.033594835472953735
0.1,0.05,0.75,0.05,0,PMEC,0.02149504812313052,0.0508492491392609
0.1,0.05,0.75,0.05,0,VM,0.0,0.0
0.1,0.05,0.75,0.05,0,Other,0.006448810343351298,0.04612068841023035
0.1,0.05,0.75,0.05,1,PMEC,0.023153293027442512,0.05063499355541646
0.1,0.05,0.75,0.05,1,VM,0.0,0.0
0.1,0.05,0.75,0.05,1,Other,0.006085940013494248,0.045812699572945655
0.1,0.05,0.75,0.05,2,PMEC,0.02267525161471563,0.050974103276162204
0.1,0.05,0.75,0.05,2,VM,0.0,0.0
0.1,0.05,0.75,0.05,2,Other,0.006344626493545063,0.046207961074171376
0.1,0.05,0.75,0.1,0,PMEC,0.012471034358428138,0.07057866487190713
0.1,0.05,0.75,0.1,0,VM,0.0,0.0
0.1,0.05,0.75,0.1,0,Other,0.004469832963703786,0.06932811087885411
0.1,0.05,0.75,0.1,1,PMEC,0.013714917336339484,0.07041868536473918
0.1,0.05,0.75,0.1,1,VM,0.0,0.0
0.1,0.05,0.75,0.1,1,Other,0.0043035072106085625,0.06922892560180595
0.1,0.05,0.75,0.1,2,PMEC,0.008706787305131079,0.08567294317803549
0.1,0.05,0.75,0.1,2,VM,0.0,0.0
0.1,0.05,0.75,0.1,2,Other,0.006448075905462196,0.08870945897441736
0.1,0.05,1,0.001,0,PMEC,0.025044431042075224,0.03973491074070287
0.1,0.05,1,0.001,0,VM,0.0,0.0
0.1,0.05,1,0.001,0,Other,0.024380370531708134,0.03469575801972095
0.1,0.05,1,0.001,1,PMEC,0.028253070545243165,0.040435276437025
0.1,0.05,1,0.001,1,VM,0.0,0.0
0.1,0.05,1,0.001,1,Other,0.027894457923675443,0.034921129168647244
0.1,0.05,1,0.001,2,PMEC,0.027229857471843467,0.039661796392269424
0.1,0.05,1,0.001,2,VM,0.0,0.0
0.1,0.05,1,0.001,2,Other,0.02495695609673301,0.03360745093453539
0.1,0.05,1,0.005,0,PMEC,0.02003409113655676,0.03743020161724153
0.1,0.05,1,0.005,0,VM,0.0,0.0
0.1,0.05,1,0.005,0,Other,0.019043053358650502,0.032091678448698834
0.1,0.05,1,0.005,1,PMEC,0.027249909193422628,0.04146088860151797
0.1,0.05,1,0.005,1,VM,0.0,0.0
0.1,0.05,1,0.005,1,Other,0.024974854470641454,0.03469845267508607
0.1,0.05,1,0.005,2,PMEC,0.0246779266993074,0.039620238725566755
0.1,0.05,1,0.005,2,VM,0.0,0.0
0.1,0.05,1,0.005,2,Other,0.024138356161380572,0.034057728072255336
0.1,0.05,1,0.01,0,PMEC,0.027844105199172842,0.041911940029002996
0.1,0.05,1,0.01,0,VM,0.0,0.0
0.1,0.05,1,0.01,0,Other,0.02213295059200201,0.03370958567605621
0.1,0.05,1,0.01,1,PMEC,0.024181524662539453,0.041595158390427066
0.1,0.05,1,0.01,1,VM,0.0,0.0
0.1,0.05,1,0.01,1,Other,0.018473806849991874,0.03348207063743029
0.1,0.05,1,0.01,2,PMEC,0.022768940750865326,0.0404454613598783
0.1,0.05,1,0.01,2,VM,0.0,0.0
0.1,0.05,1,0.01,2,Other,0.01827186678037089,0.03332619911496833
0.1,0.05,1,0.05,0,PMEC,0.018889922607124764,0.05062677735600476
0.1,0.05,1,0.05,0,VM,0.0,0.0
0.1,0.05,1,0.05,0,Other,0.006272228400129581,0.046324037090775164
0.1,0.05,1,0.05,1,PMEC,0.01906770678169975,0.05119388193716062
0.1,0.05,1,0.05,1,VM,0.0,0.0
0.1,0.05,1,0.05,1,Other,0.005692995275356847,0.04613033666803445
0.1,0.05,1,0.05,2,PMEC,0.022499847428282222,0.05171660803617363
0.1,0.05,1,0.05,2,VM,0.0,0.0
0.1,0.05,1,0.05,2,Other,0.007090768000985008,0.046229159508797336
0.1,0.05,1,0.1,0,PMEC,0.008573055989064271,0.08504896414648747
0.1,0.05,1,0.1,0,VM,0.0,0.0
0.1,0.05,1,0.1,0,Other,0.006764507504012194,0.08988624290169375
0.1,0.05,1,0.1,1,PMEC,0.012758707782045683,0.07165823929291339
0.1,0.05,1,0.1,1,VM,0.0,0.0
0.1,0.05,1,0.1,1,Other,0.005057539791141837,0.0689986497409344
0.1,0.05,1,0.1,2,PMEC,0.01275398750855224,0.07142456730523991
0.1,0.05,1,0.1,2,VM,0.0,0.0
0.1,0.05,1,0.1,2,Other,0.0045064400390906765,0.06950036516450206
0.1,0.05,1.5,0.001,0,PMEC,0.02186740231762572,0.03913179949864734
0.1,0.05,1.5,0.001,0,VM,0.0,0.0
0.1,0.05,1.5,0.001,0,Other,0.02645203421998253,0.03336369875345492
0.1,0.05,1.5,0.001,1,PMEC,0.017013945745426844,0.039236374282523155
0.1,0.05,1.5,0.001,1,VM,0.0,0.0
0.1,0.05,1.5,0.001,1,Other,0.02052112303933045,0.03240503115456984
0.1,0.05,1.5,0.001,2,PMEC,0.009738255041286637,0.03623035613682877
0.1,0.05,1.5,0.001,2,VM,0.0,0.0
0.1,0.05,1.5,0.001,2,Other,0.01740064510067026,0.03130913915727702
0.1,0.05,1.5,0.005,0,PMEC,0.014322019460283757,0.03857256822145413
0.1,0.05,1.5,0.005,0,VM,0.0,0.0
0.1,0.05,1.5,0.005,0,Other,0.02150197808279516,0.033509951983148614
0.1,0.05,1.5,0.005,1,PMEC,0.01770110683381592,0.03763697352653356
0.1,0.05,1.5,0.005,1,VM,0.0,0.0
0.1,0.05,1.5,0.005,1,Other,0.020727399710863008,0.0320445616773614
0.1,0.05,1.5,0.005,2,PMEC,0.013384382991784512,0.03890391697883783
0.1,0.05,1.5,0.005,2,VM,0.0,0.0
0.1,0.05,1.5,0.005,2,Other,0.01999186934105643,0.03328716393298113
0.1,0.05,1.5,0.01,0,PMEC,0.017737865219377334,0.0400634710887775
0.1,0.05,1.5,0.01,0,VM,0.0,0.0
0.1,0.05,1.5,0.01,0,Other,0.018063917504624882,0.03347222726437962
0.1,0.05,1.5,0.01,1,PMEC,0.013856770489985596,0.03867826525093387
0.1,0.05,1.5,0.01,1,VM,0.0,0.0
0.1,0.05,1.5,0.01,1,Other,0.0173809430518487,0.033228269983106955
0.1,0.05,1.5,0.01,2,PMEC,0.016593016157823052,0.04007157362547347
0.1,0.05,1.5,0.01,2,VM,0.0,0.0
0.1,0.05,1.5,0.01,2,Other,0.017249589849525133,0.03362676229639153
0.1,0.05,1.5,0.05,0,PMEC,0.011206447581986844,0.05197683717356222
0.1,0.05,1.5,0.05,0,VM,0.0,0.0
0.1,0.05,1.5,0.05,0,Other,0.005383995927004686,0.04599639064917237
0.1,0.05,1.5,0.05,1,PMEC,0.011415789265761781,0.0515917530470789
0.1,0.05,1.5,0.05,1,VM,0.0,0.0
0.1,0.05,1.5,0.05,1,Other,0.005418186540893582,0.045869714574141365
0.1,0.05,1.5,0.05,2,PMEC,0.01398098218683555,0.05176758034658362
0.1,0.05,1.5,0.05,2,VM,0.0,0.0
0.1,0.05,1.5,0.05,2,Other,0.005995204813927907,0.04616303952185615
0.1,0.05,1.5,0.1,0,PMEC,0.011147507932893977,0.08215274856940828
0.1,0.05,1.5,0.1,0,VM,0.0,0.0
0.1,0.05,1.5,0.1,0,Other,0.005538283152516264,0.08469506325970313
0.1,0.05,1.5,0.1,1,PMEC,0.011153829270019863,0.07357956369799432
0.1,0.05,1.5,0.1,1,VM,0.0,0.0
0.1,0.05,1.5,0.1,1,Other,0.0043387177174999516,0.06905488179328616
0.1,0.05,1.5,0.1,2,PMEC,0.007031145167449622,0.0888988101985524
0.1,0.05,1.5,0.1,2,VM,0.0,0.0
0.1,0.05,1.5,0.1,2,Other,0.0062828581078879266,0.09115776992497567
0.1,0.05,2,0.001,0,PMEC,0.013848589283873195,0.03903557188880623
0.1,0.05,2,0.001,0,VM,0.0,0.0
0.1,0.05,2,0.001,0,Other,0.023482500711341874,0.033249698819561545
0.1,0.05,2,0.001,1,PMEC,0.019486011192389463,0.041657003159763645
0.1,0.05,2,0.001,1,VM,0.0,0.0
0.1,0.05,2,0.001,1,Other,0.02385992971956075,0.03355053357392497
0.1,0.05,2,0.001,2,PMEC,0.012863540747982577,0.03865128637641989
0.1,0.05,2,0.001,2,VM,0.0,0.0
0.1,0.05,2,0.001,2,Other,0.02106890019359547,0.031884508866411386
0.1,0.05,2,0.005,0,PMEC,0.012863824822051959,0.03989375725581599
0.1,0.05,2,0.005,0,VM,0.0,0.0
0.1,0.05,2,0.005,0,Other,0.021784247524745216,0.034326258850832445
0.1,0.05,2,0.005,1,PMEC,0.012958579722680115,0.04002067050728912
0.1,0.05,2,0.005,1,VM,0.0,0.0
0.1,0.05,2,0.005,1,Other,0.01769043858998339,0.03280916345563874
0.1,0.05,2,0.005,2,PMEC,0.006672217485199326,0.03727091464230156
0.1,0.05,2,0.005,2,VM,0.0,0.0
0.1,0.05,2,0.005,2,Other,0.0130933371269163,0.02979432495148916
0.1,0.05,2,0.01,0,PMEC,0.012481393577736482,0.04131039349421691
0.1,0.05,2,0.01,0,VM,0.0,0.0
0.1,0.05,2,0.01,0,Other,0.01541808774144877,0.03345653496701028
0.1,0.05,2,0.01,1,PMEC,0.012624689976251983,0.04037080983550548
0.1,0.05,2,0.01,1,VM,0.0,0.0
0.1,0.05,2,0.01,1,Other,0.015019040465125788,0.033717296837042596
0.1,0.05,2,0.01,2,PMEC,0.010899803401282483,0.04038940422763902
0.1,0.05,2,0.01,2,VM,0.0,0.0
